Title,Location,Price,Area,BHK
4 BHK Apartment - The Girl with All the Gifts,Jaipur,7316341.0,800,4
3 BHK Apartment - The Girl Who Played with Fire (Millennium Trilogy #2),Pune,11044449.0,1500,3
5 BHK Apartment - The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Pune,7652130.0,650,5
4 BHK Apartment - The Exiled,Delhi,8746481.0,800,4
"5 BHK Apartment - The End of Faith: Religion, Terror, and the Future of Reason",Mumbai,15777366.0,2200,5
"5 BHK Apartment - The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Jaipur,16399130.0,2800,5
"4 BHK Apartment - The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Noida,11283172.0,1500,4
4 BHK Apartment - The Devil Wears Prada (The Devil Wears Prada #1),Bangalore,7187975.0,500,4
2 BHK Apartment - The Demon-Haunted World: Science as a Candle in the Dark,Hyderabad,8860057.0,1200,2
2 BHK Apartment - The Day the Crayons Came Home (Crayons),Faridabad,6127591.0,650,2
4 BHK Apartment - The Da Vinci Code (Robert Langdon #2),Faridabad,6772843.0,650,4
4 BHK Apartment - The Cuckoo's Calling (Cormoran Strike #1),Noida,9976772.0,1200,4
3 BHK Apartment - The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Delhi,12867398.0,1800,3
3 BHK Apartment - The Complete Poems,Chennai,6109660.0,500,3
2 BHK Apartment - The Catcher in the Rye,Kolkata,5411432.0,500,2
2 BHK Apartment - The Cat in the Hat (Beginner Books B-1),Bangalore,11083158.0,1500,2
5 BHK Apartment - The Case for Christ (Cases for Christianity),Hyderabad,17089504.0,2800,5
4 BHK Apartment - The Book Thief,Gurgaon,11481241.0,1500,4
2 BHK Apartment - The Book of Basketball: The NBA According to The Sports Guy,Delhi,12607233.0,1800,2
1 BHK Apartment - The Blind Side: Evolution of a Game,Faridabad,6017867.0,650,1
5 BHK Apartment - The Autobiography of Malcolm X,Chandigarh,16439603.0,2800,5
"2 BHK Apartment - The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Bhopal,15218387.0,2800,2
1 BHK Apartment - The Art of Fielding,Delhi,11006247.0,1500,1
"5 BHK Apartment - Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Chennai,12509673.0,1800,5
1 BHK Apartment - Stiff: The Curious Lives of Human Cadavers,Faridabad,13106150.0,2200,1
5 BHK Apartment - Spilled Milk: Based on a True Story,Noida,10218002.0,1200,5
5 BHK Apartment - Something Borrowed (Darcy & Rachel #1),Kolkata,9399363.0,1200,5
3 BHK Apartment - Something Blue (Darcy & Rachel #2),Kolkata,6575568.0,650,3
2 BHK Apartment - Soldier (Talon #3),Mumbai,14929778.0,2200,2
5 BHK Apartment - Shopaholic & Baby (Shopaholic #5),Bhopal,7134766.0,800,5
4 BHK Apartment - Seven Days in the Art World,Pune,16856812.0,2800,4
1 BHK Apartment - Seven Brief Lessons on Physics,Pune,6289395.0,650,1
1 BHK Apartment - Scarlet (The Lunar Chronicles #2),Faridabad,5409814.0,500,1
1 BHK Apartment - Sarah's Key,Faridabad,6183916.0,650,1
"2 BHK Apartment - Saga, Volume 3 (Saga (Collected Editions) #3)",Noida,8380852.0,1000,2
2 BHK Apartment - Running with Scissors,Chennai,11415775.0,1800,2
1 BHK Apartment - Rogue Lawyer (Rogue Lawyer #1),Chandigarh,6480051.0,800,1
"1 BHK Apartment - Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Ghaziabad,9850142.0,1500,1
5 BHK Apartment - Rework,Kolkata,7171144.0,650,5
4 BHK Apartment - Reservations for Two,Kolkata,5880863.0,500,4
1 BHK Apartment - Red: The True Story of Red Riding Hood,Chennai,7769449.0,1000,1
5 BHK Apartment - Ready Player One,Bhopal,5917651.0,500,5
3 BHK Apartment - Quiet: The Power of Introverts in a World That Can't Stop Talking,Indore,13041997.0,2200,3
3 BHK Apartment - Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Mumbai,13288394.0,1800,3
2 BHK Apartment - Persepolis: The Story of a Childhood (Persepolis #1-2),Bangalore,14326833.0,2200,2
1 BHK Apartment - Packing for Mars: The Curious Science of Life in the Void,Mumbai,7127705.0,500,1
5 BHK Apartment - Outliers: The Story of Success,Bangalore,8299240.0,650,5
4 BHK Apartment - Original Fake,Hyderabad,6598356.0,500,4
2 BHK Apartment - Orange Is the New Black,Hyderabad,9041985.0,1200,2
4 BHK Apartment - One for the Money (Stephanie Plum #1),Mumbai,9351549.0,800,4
2 BHK Apartment - Notes from a Small Island (Notes From a Small Island #1),Hyderabad,10268500.0,1500,2
3 BHK Apartment - Night (The Night Trilogy #1),Hyderabad,13758806.0,2200,3
3 BHK Apartment - Neither Here nor There: Travels in Europe,Hyderabad,9461872.0,1200,3
3 BHK Apartment - Naked,Ghaziabad,5855552.0,500,3
1 BHK Apartment - Morning Star (Red Rising #3),Gurgaon,8338273.0,1000,1
"4 BHK Apartment - Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Pune,7483901.0,650,4
4 BHK Apartment - Midnight Riot (Peter Grant/ Rivers of London - books #1),Delhi,7470977.0,500,4
4 BHK Apartment - Me Talk Pretty One Day,Jaipur,16284709.0,2800,4
3 BHK Apartment - Manuscript Found in Accra,Indore,11082952.0,1800,3
1 BHK Apartment - Lust & Wonder,Pune,10437063.0,1500,1
3 BHK Apartment - Lila (Gilead #3),Gurgaon,8986317.0,1000,3
"1 BHK Apartment - Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Indore,10522489.0,1800,1
2 BHK Apartment - Life Without a Recipe,Chandigarh,15836742.0,2800,2
5 BHK Apartment - Life After Life,Pune,14735908.0,2200,5
2 BHK Apartment - Letter to a Christian Nation,Indore,6582019.0,800,2
3 BHK Apartment - Let's Pretend This Never Happened: A Mostly True Memoir,Gurgaon,14304681.0,2200,3
3 BHK Apartment - Legend (Legend #1),Noida,17019327.0,2800,3
"2 BHK Apartment - Lean In: Women, Work, and the Will to Lead",Chandigarh,15601756.0,2800,2
"1 BHK Apartment - Lamb: The Gospel According to Biff, Christ's Childhood Pal",Bhopal,7073312.0,1000,1
3 BHK Apartment - Lady Renegades (Rebel Belle #3),Mumbai,8372640.0,650,3
3 BHK Apartment - Jurassic Park (Jurassic Park #1),Gurgaon,7339224.0,650,3
1 BHK Apartment - It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Mumbai,11333145.0,1500,1
2 BHK Apartment - Is Everyone Hanging Out Without Me? (And Other Concerns),Bhopal,10996508.0,1800,2
2 BHK Apartment - Into the Wild,Pune,13878030.0,2200,2
3 BHK Apartment - Inferno (Robert Langdon #4),Chandigarh,13143810.0,2200,3
"3 BHK Apartment - In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Indore,9718292.0,1500,3
4 BHK Apartment - If I Run (If I Run #1),Faridabad,10622402.0,1500,4
2 BHK Apartment - I've Got Your Number,Chandigarh,11011413.0,1800,2
2 BHK Apartment - I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Chandigarh,9687355.0,1500,2
5 BHK Apartment - Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Faridabad,16898693.0,2800,5
"3 BHK Apartment - House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",Chennai,7491297.0,800,3
4 BHK Apartment - House of Leaves,Chandigarh,7234173.0,800,4
3 BHK Apartment - Horrible Bear!,Delhi,12851424.0,1800,3
4 BHK Apartment - Holidays on Ice,Hyderabad,16681240.0,2800,4
5 BHK Apartment - Heir to the Sky,Jaipur,16510197.0,2800,5
1 BHK Apartment - Green Eggs and Ham (Beginner Books B-16),Gurgaon,13650261.0,2200,1
"5 BHK Apartment - Grayson, Vol 3: Nemesis (Grayson #3)",Ghaziabad,7273394.0,650,5
4 BHK Apartment - Gratitude,Ghaziabad,9457882.0,1200,4
2 BHK Apartment - Gone Girl,Chennai,11377122.0,1800,2
1 BHK Apartment - Golden (Heart of Dread #3),Bangalore,9394793.0,1200,1
5 BHK Apartment - Girl in the Blue Coat,Kolkata,6917357.0,650,5
"5 BHK Apartment - Fruits Basket, Vol. 3 (Fruits Basket #3)",Bangalore,18081852.0,2800,5
"3 BHK Apartment - Friday Night Lights: A Town, a Team, and a Dream",Mumbai,12160644.0,1500,3
2 BHK Apartment - Fire Bound (Sea Haven/Sisters of the Heart #5),Bangalore,12565183.0,1800,2
1 BHK Apartment - Fifty Shades Freed (Fifty Shades #3),Bhopal,9018408.0,1500,1
4 BHK Apartment - Fellside,Delhi,9826164.0,1000,4
4 BHK Apartment - Extreme Prey (Lucas Davenport #26),Noida,11420307.0,1500,4
3 BHK Apartment - Eragon (The Inheritance Cycle #1),Jaipur,15891447.0,2800,3
4 BHK Apartment - Eclipse (Twilight #3),Bhopal,13396042.0,2200,4
2 BHK Apartment - Dune (Dune #1),Gurgaon,9748474.0,1200,2
1 BHK Apartment - Dracula,Pune,13579407.0,2200,1
3 BHK Apartment - Do Androids Dream of Electric Sheep? (Blade Runner #1),Indore,5542004.0,500,3
1 BHK Apartment - Disrupted: My Misadventure in the Start-Up Bubble,Jaipur,9356201.0,1500,1
3 BHK Apartment - Dead Wake: The Last Crossing of the Lusitania,Kolkata,10119580.0,1500,3
"3 BHK Apartment - David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Bhopal,6032823.0,650,3
3 BHK Apartment - Darkfever (Fever #1),Noida,7202747.0,650,3
2 BHK Apartment - Dark Places,Bhopal,9606041.0,1500,2
3 BHK Apartment - Crazy Rich Asians (Crazy Rich Asians #1),Pune,10651549.0,1500,3
3 BHK Apartment - Counting Thyme,Hyderabad,16503759.0,2800,3
5 BHK Apartment - Cosmos,Pune,8366327.0,800,5
1 BHK Apartment - Civilization and Its Discontents,Faridabad,6066284.0,650,1
5 BHK Apartment - Cinder (The Lunar Chronicles #1),Pune,14672965.0,2200,5
3 BHK Apartment - Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Pune,8457426.0,1000,3
4 BHK Apartment - Career of Evil (Cormoran Strike #3),Bhopal,8565254.0,1200,4
5 BHK Apartment - Breaking Dawn (Twilight #4),Chennai,7414848.0,650,5
5 BHK Apartment - Brave Enough,Bhopal,13484198.0,2200,5
2 BHK Apartment - Boy Meets Boy,Mumbai,7223619.0,500,2
"3 BHK Apartment - Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Jaipur,9891355.0,1500,3
3 BHK Apartment - Blink: The Power of Thinking Without Thinking,Ghaziabad,16158943.0,2800,3
2 BHK Apartment - Black Flags: The Rise of ISIS,Kolkata,6951013.0,800,2
"3 BHK Apartment - Black Butler, Vol. 1 (Black Butler #1)",Bhopal,5803014.0,650,3
2 BHK Apartment - Big Little Lies,Bhopal,15336228.0,2800,2
4 BHK Apartment - Between Shades of Gray,Bangalore,9392560.0,1000,4
2 BHK Apartment - Best of My Love (Fool's Gold #20),Delhi,11209701.0,1500,2
5 BHK Apartment - Beowulf,Bangalore,8316457.0,650,5
4 BHK Apartment - Beautiful Creatures (Caster Chronicles #1),Bhopal,13060582.0,2200,4
4 BHK Apartment - Awkward,Chennai,9228978.0,1200,4
3 BHK Apartment - Ash,Noida,12484611.0,1800,3
4 BHK Apartment - Are We There Yet?,Hyderabad,16818318.0,2800,4
2 BHK Apartment - Are We Smart Enough to Know How Smart Animals Are?,Noida,6121154.0,500,2
2 BHK Apartment - Annie on My Mind,Faridabad,13340989.0,2200,2
2 BHK Apartment - And Then There Were None,Hyderabad,6340989.0,650,2
5 BHK Apartment - A Walk in the Woods: Rediscovering America on the Appalachian Trail,Indore,13799824.0,2200,5
4 BHK Apartment - A Visit from the Goon Squad,Ghaziabad,12076575.0,1800,4
5 BHK Apartment - A Storm of Swords (A Song of Ice and Fire #3),Pune,12999287.0,1800,5
2 BHK Apartment - A Heartbreaking Work of Staggering Genius,Noida,11951821.0,1800,2
2 BHK Apartment - 8 Keys to Mental Health Through Exercise,Bangalore,7210906.0,650,2
4 BHK Apartment - #GIRLBOSS,Chandigarh,5789948.0,500,4
"1 BHK Apartment - The Suffragettes (Little Black Classics, #96)",Bangalore,9438105.0,1200,1
3 BHK Apartment - The Sense of an Ending,Noida,9524531.0,1200,3
"2 BHK Apartment - The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Hyderabad,8885229.0,1200,2
1 BHK Apartment - The Course of Love,Ghaziabad,5187708.0,500,1
1 BHK Apartment - Sugar Rush (Offensive Line #2),Gurgaon,11851811.0,1800,1
"3 BHK Apartment - Saga, Volume 2 (Saga (Collected Editions) #2)",Ghaziabad,8297364.0,1000,3
"2 BHK Apartment - Run, Spot, Run: The Ethics of Keeping Pets",Ghaziabad,5630970.0,500,2
4 BHK Apartment - New Moon (Twilight #2),Chennai,13799853.0,2200,4
3 BHK Apartment - Life,Gurgaon,12523769.0,1800,3
2 BHK Apartment - Kindle Paperwhite User's Guide,Faridabad,6141083.0,650,2
2 BHK Apartment - H is for Hawk,Faridabad,10292925.0,1500,2
5 BHK Apartment - Girl Online On Tour (Girl Online #2),Jaipur,16443452.0,2800,5
"4 BHK Apartment - Fruits Basket, Vol. 2 (Fruits Basket #2)",Chennai,7046273.0,650,4
3 BHK Apartment - Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Chandigarh,13173074.0,2200,3
"3 BHK Apartment - Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Chandigarh,6979106.0,800,3
3 BHK Apartment - While You Were Mine,Delhi,9394370.0,1000,3
2 BHK Apartment - Where Lightning Strikes (Bleeding Stars #3),Bangalore,9093915.0,1000,2
3 BHK Apartment - When I'm Gone,Hyderabad,10676164.0,1500,3
2 BHK Apartment - Ways of Seeing,Chennai,5791316.0,500,2
"5 BHK Apartment - Vampire Knight, Vol. 1 (Vampire Knight #1)",Kolkata,7092190.0,650,5
4 BHK Apartment - Vampire Girl (Vampire Girl #1),Chandigarh,10260875.0,1500,4
1 BHK Apartment - Twenty Love Poems and a Song of Despair,Hyderabad,11286374.0,1800,1
5 BHK Apartment - Travels with Charley: In Search of America,Delhi,12180419.0,1500,5
3 BHK Apartment - Three Wishes (River of Time: California #1),Gurgaon,7930682.0,800,3
3 BHK Apartment - This One Moment (Pushing Limits #1),Indore,9677857.0,1500,3
5 BHK Apartment - The Zombie Room,Jaipur,10770934.0,1500,5
"3 BHK Apartment - The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Hyderabad,8466552.0,1000,3
3 BHK Apartment - The Tumor,Kolkata,6379856.0,650,3
2 BHK Apartment - The Story of Hong Gildong,Gurgaon,12205609.0,1800,2
3 BHK Apartment - The Silent Wife,Faridabad,10448348.0,1500,3
1 BHK Apartment - The Silent Twin (Detective Jennifer Knight #3),Mumbai,8236873.0,800,1
3 BHK Apartment - The Selfish Gene,Bangalore,17363569.0,2800,3
2 BHK Apartment - The Secret Healer,Bangalore,14467405.0,2200,2
"3 BHK Apartment - The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Ghaziabad,7176492.0,800,3
4 BHK Apartment - The Republic,Jaipur,9042075.0,1200,4
5 BHK Apartment - The Odyssey,Chandigarh,7609407.0,800,5
4 BHK Apartment - The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Jaipur,8855003.0,1200,4
1 BHK Apartment - The Nicomachean Ethics,Hyderabad,10022687.0,1500,1
5 BHK Apartment - The Name of the Wind (The Kingkiller Chronicle #1),Bangalore,9852960.0,1000,5
4 BHK Apartment - The Mirror & the Maze (The Wrath and the Dawn #1.5),Bangalore,9571982.0,1000,4
3 BHK Apartment - The Little Prince,Ghaziabad,8105442.0,1000,3
5 BHK Apartment - The Light of the Fireflies,Indore,6132875.0,500,5
3 BHK Apartment - The Last Girl (The Dominion Trilogy #1),Chandigarh,10154374.0,1500,3
4 BHK Apartment - The Iliad,Jaipur,13659669.0,2200,4
2 BHK Apartment - The Hook Up (Game On #1),Kolkata,9865344.0,1500,2
4 BHK Apartment - The Haters,Jaipur,11575346.0,1800,4
4 BHK Apartment - The Girl You Lost,Mumbai,9292166.0,800,4
1 BHK Apartment - The Girl In The Ice (DCI Erika Foster #1),Bhopal,5408549.0,650,1
1 BHK Apartment - The End of the Jesus Era (An Investigation #1),Kolkata,15438211.0,2800,1
2 BHK Apartment - The Edge of Reason (Bridget Jones #2),Kolkata,7615999.0,1000,2
3 BHK Apartment - The Complete Maus (Maus #1-2),Gurgaon,14300446.0,2200,3
4 BHK Apartment - The Communist Manifesto,Pune,14363383.0,2200,4
1 BHK Apartment - The Bhagavad Gita,Ghaziabad,9862618.0,1500,1
1 BHK Apartment - The Bette Davis Club,Delhi,6691855.0,500,1
4 BHK Apartment - The Art of Not Breathing,Pune,14194332.0,2200,4
4 BHK Apartment - Taking Shots (Assassins #1),Jaipur,7199985.0,800,4
4 BHK Apartment - Starlark,Bangalore,7295252.0,500,4
"3 BHK Apartment - Skip Beat!, Vol. 01 (Skip Beat! #1)",Faridabad,5808159.0,500,3
2 BHK Apartment - Sister Sable (The Mad Queen #1),Faridabad,15854357.0,2800,2
1 BHK Apartment - Shatter Me (Shatter Me #1),Indore,6823903.0,1000,1
4 BHK Apartment - Shameless,Ghaziabad,10586089.0,1500,4
3 BHK Apartment - Shadow Rites (Jane Yellowrock #10),Pune,12056104.0,1800,3
1 BHK Apartment - Settling the Score (The Summer Games #1),Ghaziabad,5338901.0,500,1
3 BHK Apartment - Sense and Sensibility,Pune,10834412.0,1500,3
"3 BHK Apartment - Saga, Volume 1 (Saga (Collected Editions) #1)",Noida,8670137.0,1000,3
"1 BHK Apartment - Rhythm, Chord & Malykhin",Gurgaon,12114063.0,1800,1
"3 BHK Apartment - Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Delhi,9209126.0,1000,3
4 BHK Apartment - Paradise Lost (Paradise #1),Chandigarh,7118930.0,800,4
"1 BHK Apartment - Paper Girls, Vol. 1 (Paper Girls #1-5)",Chandigarh,10951868.0,1800,1
"3 BHK Apartment - Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Pune,10994824.0,1500,3
1 BHK Apartment - Origins (Alphas 0.5),Jaipur,15245946.0,2800,1
2 BHK Apartment - One Second (Seven #7),Jaipur,8434463.0,1200,2
3 BHK Apartment - On the Road (Duluoz Legend),Noida,8042928.0,800,3
4 BHK Apartment - Old Records Never Die: One Man's Quest for His Vinyl and His Past,Chennai,13815765.0,2200,4
1 BHK Apartment - Off Sides (Off #1),Chandigarh,5528635.0,650,1
2 BHK Apartment - Of Mice and Men,Bangalore,9805706.0,1200,2
2 BHK Apartment - Myriad (Prentor #1),Hyderabad,16012343.0,2800,2
3 BHK Apartment - My Perfect Mistake (Over the Top #1),Indore,5886250.0,650,3
"2 BHK Apartment - Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Kolkata,5985206.0,650,2
3 BHK Apartment - Meditations,Ghaziabad,10178943.0,1500,3
3 BHK Apartment - Matilda,Chandigarh,16092913.0,2800,3
3 BHK Apartment - Lost Among the Living,Kolkata,5641868.0,500,3
1 BHK Apartment - Lord of the Flies,Faridabad,9875155.0,1500,1
1 BHK Apartment - Listen to Me (Fusion #1),Jaipur,12435862.0,2200,1
3 BHK Apartment - Kitchens of the Great Midwest,Kolkata,6492284.0,650,3
5 BHK Apartment - Jane Eyre,Faridabad,7309039.0,650,5
5 BHK Apartment - Imperfect Harmony,Jaipur,16434453.0,2800,5
2 BHK Apartment - Icing (Aces Hockey #2),Kolkata,11104612.0,1800,2
"5 BHK Apartment - Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Hyderabad,12482005.0,1800,5
2 BHK Apartment - Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Delhi,7421697.0,650,2
"4 BHK Apartment - Giant Days, Vol. 1 (Giant Days #1-4)",Indore,13165117.0,2200,4
"2 BHK Apartment - Fruits Basket, Vol. 1 (Fruits Basket #1)",Pune,7526009.0,800,2
4 BHK Apartment - Frankenstein,Kolkata,8229230.0,1000,4
1 BHK Apartment - Forever Rockers (The Rocker #12),Bangalore,9308113.0,1200,1
4 BHK Apartment - Fighting Fate (Fighting #6),Jaipur,11532094.0,1800,4
3 BHK Apartment - Emma,Gurgaon,6880650.0,500,3
"3 BHK Apartment - Eat, Pray, Love",Pune,10760328.0,1500,3
5 BHK Apartment - Deep Under (Walker Security #1),Noida,11817542.0,1500,5
2 BHK Apartment - Choosing Our Religion: The Spiritual Lives of America's Nones,Chandigarh,6202483.0,650,2
1 BHK Apartment - Charlie and the Chocolate Factory (Charlie Bucket #1),Noida,16373875.0,2800,1
